file,segment,width,hits_MDM,hits_SYS,hits_COMM_ENERGY,hits_APPS,hits_JOURNAL,hits_EXT,hits_VENDORS,hits_VULN,hits_FLAME,hits_TAMPER_JP,windows
Tajima.zip:history_search.txt,raw,175555,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,head,178888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,mid,178888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,tail,178888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,raw,178888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,head,182222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,mid,182222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,tail,182222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,raw,182222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,head,185555,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,mid,185555,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,tail,185555,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,raw,185555,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,head,188888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,mid,188888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,tail,188888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,raw,188888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,head,192222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,mid,192222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,tail,192222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,raw,192222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,head,195555,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,mid,195555,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,tail,195555,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,raw,195555,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,head,198888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,mid,198888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,tail,198888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,raw,198888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,head,202222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,mid,202222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,tail,202222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,raw,202222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,head,205555,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,mid,205555,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,tail,205555,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,raw,205555,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,head,208888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,mid,208888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,tail,208888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,raw,208888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,head,212222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,mid,212222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,tail,212222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,raw,212222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,head,215555,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,mid,215555,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,tail,215555,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,raw,215555,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,head,218888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,mid,218888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,tail,218888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,raw,218888,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,head,222222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,mid,222222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,tail,222222,0,0,0,0,0,0,0,0,0,0,1
Tajima.zip:history_search.txt,raw,222222,0,0,0,0,0,0,0,0,0,0,1
